LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,,42:1B:AD:28:3C:79,-92,,0.000000,0.000000,0.000,0.000,Client
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:34,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:35,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:35,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:35,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:35,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:35,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,,42:1B:AD:28:3C:79,-93,,0.000000,0.000000,0.000,0.000,Client
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,,42:1B:AD:28:3C:79,-90,,0.000000,0.000000,0.000,0.000,Client
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:36,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-20 23:15:37,1900-01-00 00:00:00,creative@,18:0F:76:8D:5E:4E,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
